x,y,especie,date,precision
6.90731,43.68388,"Scilla hyacinthoides",2018-04-24,5000
6.90119,43.59401,"Scilla hyacinthoides",2018-04-14,5000
6.93195,43.65594,"Scilla hyacinthoides",2018-04-24,4699
5.88881,43.17554,"Scilla hyacinthoides",2018-04-25,5000
7.655875,43.931801,"Scilla hyacinthoides",2018-04-28,15
3.34855,43.44348,"Scilla hyacinthoides",2018-04-25,10
3.34855,43.44348,"Scilla hyacinthoides",2018-04-29,10
-6.596286,37.692745,"Scilla hyacinthoides",2018-04-29,NA
-8.454986,40.491239,"Scilla hyacinthoides",2018-04-21,16
35.250247,33.041862,"Scilla hyacinthoides",2018-04-18,NA
34.85556,32.228615,"Scilla hyacinthoides",2018-04-29,NA
34.877225,32.304963,"Scilla hyacinthoides",2018-04-07,NA
35.452145,32.851768,"Scilla hyacinthoides",2018-04-17,NA
35.41365,32.840026,"Scilla hyacinthoides",2018-04-17,NA
35.170217,32.753003,"Scilla hyacinthoides",2018-04-24,NA
35.691308,33.167898,"Scilla hyacinthoides",2018-04-02,NA
34.87458,32.305308,"Scilla hyacinthoides",2018-04-01,NA
35.290005,32.762419,"Scilla hyacinthoides",2018-04-12,NA
35.425539,32.840664,"Scilla hyacinthoides",2018-04-16,NA
6.26227,43.25491,"Scilla hyacinthoides",2018-05-03,5000
4.81115,44.09904,"Scilla hyacinthoides",2018-05-14,5000
4.936,44.0969,"Scilla hyacinthoides",2018-05-14,5000
4.9299,43.91696,"Scilla hyacinthoides",2018-05-14,5000
5.64314,43.18184,"Scilla hyacinthoides",2018-05-01,5000
5.64314,43.18184,"Scilla hyacinthoides",2018-05-01,5000
-5.38,36.69,"Scilla hyacinthoides",2018-05-16,NA
3.8926,43.63159,"Scilla hyacinthoides",2018-05-05,10
3.89246,43.63163,"Scilla hyacinthoides",2018-05-05,10
3.89236,43.63158,"Scilla hyacinthoides",2018-05-05,10
3.65401,43.39714,"Scilla hyacinthoides",2018-05-10,10
3.68762,43.39689,"Scilla hyacinthoides",2018-05-10,10
3.49035,43.55523,"Scilla hyacinthoides",2018-05-06,10
3.92767,43.60586,"Scilla hyacinthoides",2018-05-03,10
34.874555,32.367799,"Scilla hyacinthoides",2018-05-06,NA
34.873837,32.366544,"Scilla hyacinthoides",2018-05-06,NA
34.874136,32.369142,"Scilla hyacinthoides",2018-05-06,NA
35.290005,32.762419,"Scilla hyacinthoides",2018-05-09,NA
35.452145,32.851768,"Scilla hyacinthoides",2018-05-15,NA
35.425539,32.840664,"Scilla hyacinthoides",2018-05-17,NA
35.41365,32.840026,"Scilla hyacinthoides",2018-05-15,NA
2.95638,45.78699,"Scilla hyacinthoides",2018-06-21,1
35.10922,31.696368,"Scilla hyacinthoides",2018-06-18,NA
1.84978,42.96422,"Scilla hyacinthoides",2018-07-18,1
34.978117,32.138783,"Scilla hyacinthoides",2018-11-10,61
149.113333,-35.301111,"Scilla hyacinthoides",2018-11-04,50
149.113361,-35.301,"Scilla hyacinthoides",2018-11-03,NA
35.249865,33.048886,"Scilla hyacinthoides",2018-11-12,NA
34.977579,32.13684,"Scilla hyacinthoides",2018-11-10,NA
35.034183,31.747515,"Scilla hyacinthoides",2018-12-10,NA
35.002547,32.286433,"Scilla hyacinthoides",2018-12-25,NA
35.025504,31.74937,"Scilla hyacinthoides",2018-12-10,NA
34.980136,32.4589,"Scilla hyacinthoides",2018-12-16,NA
34.945855,32.708116,"Scilla hyacinthoides",2018-12-13,NA
34.985796,32.082097,"Scilla hyacinthoides",2017-01-03,NA
34.862605,32.251089,"Scilla hyacinthoides",2017-01-11,NA
34.985179,32.092097,"Scilla hyacinthoides",2017-01-21,NA
34.862287,32.250835,"Scilla hyacinthoides",2017-01-11,NA
34.862033,32.2506,"Scilla hyacinthoides",2017-01-11,NA
34.874757,32.367863,"Scilla hyacinthoides",2017-01-12,NA
34.985237,32.094451,"Scilla hyacinthoides",2017-01-21,NA
34.921068,32.287295,"Scilla hyacinthoides",2017-02-26,NA
34.984673,32.099626,"Scilla hyacinthoides",2017-02-24,NA
34.868738,32.395125,"Scilla hyacinthoides",2017-02-27,NA
35.271025,32.897783,"Scilla hyacinthoides",2017-02-03,NA
34.950908,32.215316,"Scilla hyacinthoides",2017-02-27,NA
35.570726,33.132624,"Scilla hyacinthoides",2017-02-28,NA
35.257582,32.902091,"Scilla hyacinthoides",2017-02-03,NA
35.681514,33.240316,"Scilla hyacinthoides",2017-03-09,21
-0.53772,43.73596,"Scilla hyacinthoides",2017-03-15,1
2.38787,42.85753,"Scilla hyacinthoides",2017-03-14,1
35.01089,32.78989,"Scilla hyacinthoides",2017-03-25,24
35.010891,32.789893,"Scilla hyacinthoides",2017-03-25,24
34.97098,31.819347,"Scilla hyacinthoides",2017-03-20,122
34.984058,32.100031,"Scilla hyacinthoides",2017-03-03,NA
35.681712,33.240741,"Scilla hyacinthoides",2017-03-07,NA
35.681698,33.242147,"Scilla hyacinthoides",2017-03-13,NA
34.983983,32.100139,"Scilla hyacinthoides",2017-03-04,NA
34.865172,32.242601,"Scilla hyacinthoides",2017-03-28,NA
34.873622,32.390674,"Scilla hyacinthoides",2017-03-10,NA
34.985313,32.08886,"Scilla hyacinthoides",2017-03-17,NA
34.98071,32.100025,"Scilla hyacinthoides",2017-03-04,NA
34.818374,32.218831,"Scilla hyacinthoides",2017-03-02,NA
35.407627,32.966884,"Scilla hyacinthoides",2017-03-13,NA
34.879341,32.304157,"Scilla hyacinthoides",2017-03-30,NA
35.25575,32.951467,"Scilla hyacinthoides",2017-03-24,NA
34.868567,32.395205,"Scilla hyacinthoides",2017-03-04,NA
34.931316,32.105068,"Scilla hyacinthoides",2017-03-15,NA
34.806668,32.193311,"Scilla hyacinthoides",2017-03-31,NA
34.847751,32.253185,"Scilla hyacinthoides",2017-03-04,NA
34.97424,32.149423,"Scilla hyacinthoides",2017-03-09,NA
35.416759,32.952632,"Scilla hyacinthoides",2017-03-20,NA
35.220855,33.075104,"Scilla hyacinthoides",2017-03-05,NA
35.415645,32.951732,"Scilla hyacinthoides",2017-03-20,NA
35.201226,32.758688,"Scilla hyacinthoides",2017-03-20,NA
35.163956,32.745282,"Scilla hyacinthoides",2017-03-19,NA
35.191151,32.761952,"Scilla hyacinthoides",2017-03-26,NA
35.690551,33.166728,"Scilla hyacinthoides",2017-03-28,NA
35.194727,32.755793,"Scilla hyacinthoides",2017-03-26,NA
35.681679,33.240588,"Scilla hyacinthoides",2017-03-04,NA
35.226472,33.049821,"Scilla hyacinthoides",2017-03-05,NA
35.029856,32.756889,"Scilla hyacinthoides",2017-03-10,NA
35.702628,33.239631,"Scilla hyacinthoides",2017-03-19,NA
35.251858,32.952758,"Scilla hyacinthoides",2017-03-24,NA
34.894017,32.244199,"Scilla hyacinthoides",2017-03-28,NA
35.566001,33.156441,"Scilla hyacinthoides",2017-03-24,NA
34.905625,32.169677,"Scilla hyacinthoides",2017-03-26,NA
35.582096,33.270079,"Scilla hyacinthoides",2017-03-29,NA
35.490469,32.952549,"Scilla hyacinthoides",2017-04-04,27
6.79106,43.46577,"Scilla hyacinthoides",2017-04-09,2
7.16148,43.76455,"Scilla hyacinthoides",2017-04-12,5000
6.00694,43.0823,"Scilla hyacinthoides",2017-04-25,5000
5.16176,43.46254,"Scilla hyacinthoides",2017-04-25,5000
6.77162,43.50851,"Scilla hyacinthoides",2017-04-09,5000
7.03114,43.67936,"Scilla hyacinthoides",2017-04-15,5000
5.88881,43.17554,"Scilla hyacinthoides",2017-04-19,5000
2.64086,45.21528,"Scilla hyacinthoides",2017-04-06,4578
2.0453,43.00087,"Scilla hyacinthoides",2017-04-04,1
5.680989,43.209137,"Scilla hyacinthoides",2017-04-14,4
2.6564,45.18366,"Scilla hyacinthoides",2017-04-06,NA
3.65387,43.39699,"Scilla hyacinthoides",2017-04-07,10
3.84974,43.6412,"Scilla hyacinthoides",2017-04-20,10
3.82332,43.64717,"Scilla hyacinthoides",2017-04-20,10
3.65384,43.39712,"Scilla hyacinthoides",2017-04-08,10
6.76368,43.47199,"Scilla hyacinthoides",2017-04-09,9473
34.971576,32.075732,"Scilla hyacinthoides",2017-04-05,NA
35.039077,31.778779,"Scilla hyacinthoides",2017-04-09,NA
35.017417,31.761416,"Scilla hyacinthoides",2017-04-02,NA
35.415472,33.031692,"Scilla hyacinthoides",2017-04-14,NA
35.250279,33.041762,"Scilla hyacinthoides",2017-04-14,NA
34.987897,32.080306,"Scilla hyacinthoides",2017-04-20,NA
35.004961,32.704049,"Scilla hyacinthoides",2017-04-12,NA
35.205558,32.743494,"Scilla hyacinthoides",2017-04-25,NA
35.152757,32.756369,"Scilla hyacinthoides",2017-04-19,NA
35.036499,31.733152,"Scilla hyacinthoides",2017-04-08,NA
34.98795,32.08037,"Scilla hyacinthoides",2017-04-20,NA
35.387971,33.010429,"Scilla hyacinthoides",2017-04-18,NA
5.0576,44.00465,"Scilla hyacinthoides",2017-05-01,5000
5.88432,43.08566,"Scilla hyacinthoides",2017-05-12,5000
1.99698,42.89293,"Scilla hyacinthoides",2017-05-03,1
2.29023,42.82161,"Scilla hyacinthoides",2017-05-19,1
3.85862,43.71575,"Scilla hyacinthoides",2017-05-04,10
35.442295,32.979456,"Scilla hyacinthoides",2017-05-11,NA
35.442327,32.979428,"Scilla hyacinthoides",2017-05-11,NA
-7.86933,43.76996,"Scilla hyacinthoides",2017-06-20,1
35.452292,32.850821,"Scilla hyacinthoides",2017-08-29,NA
35.419992,32.839168,"Scilla hyacinthoides",2017-09-03,NA
35.747829,32.904843,"Scilla hyacinthoides",2017-09-28,NA
35.750165,32.909251,"Scilla hyacinthoides",2017-10-17,NA
35.292649,33.00808,"Scilla hyacinthoides",2017-11-22,NA
34.551243,31.666685,"Scilla hyacinthoides",2017-11-19,NA
35.292735,33.008351,"Scilla hyacinthoides",2017-11-22,NA
34.934613,32.537686,"Scilla hyacinthoides",2017-11-11,NA
35.292703,33.008243,"Scilla hyacinthoides",2017-11-22,NA
35.335068,32.722786,"Scilla hyacinthoides",2017-11-06,NA
34.978794,32.099499,"Scilla hyacinthoides",2017-12-02,NA
35.466611,32.97553,"Scilla hyacinthoides",2017-12-29,NA
35.689369,33.166192,"Scilla hyacinthoides",2017-12-09,NA
5.88881,43.17554,"Scilla hyacinthoides",2016-02-17,5000
34.859122,32.229329,"Scilla hyacinthoides",2016-02-17,NA
34.875238,32.369866,"Scilla hyacinthoides",2016-02-17,NA
35.69042,33.16684,"Scilla hyacinthoides",2016-03-12,10
35.70385,33.240037,"Scilla hyacinthoides",2016-03-29,NA
5.77462,43.35856,"Scilla hyacinthoides",2016-03-09,5000
35.096252,32.721015,"Scilla hyacinthoides",2016-03-17,977
2.04639,42.78529,"Scilla hyacinthoides",2016-03-24,1
2.07052,42.83925,"Scilla hyacinthoides",2016-03-23,1
35.005025,32.704031,"Scilla hyacinthoides",2016-03-04,NA
35.039815,31.809064,"Scilla hyacinthoides",2016-03-24,NA
34.848913,32.257273,"Scilla hyacinthoides",2016-03-12,NA
34.663855,31.506547,"Scilla hyacinthoides",2016-03-19,NA
35.415345,32.951417,"Scilla hyacinthoides",2016-03-31,NA
35.415441,32.951471,"Scilla hyacinthoides",2016-03-31,NA
34.964562,32.504148,"Scilla hyacinthoides",2016-03-04,NA
34.850944,32.316353,"Scilla hyacinthoides",2016-03-08,NA
35.07376,32.165697,"Scilla hyacinthoides",2016-03-07,NA
35.040258,31.809317,"Scilla hyacinthoides",2016-03-24,NA
34.850955,32.316353,"Scilla hyacinthoides",2016-03-08,NA
5.98372,43.33696,"Scilla hyacinthoides",2016-04-24,4432
5.98372,43.33696,"Scilla hyacinthoides",2016-04-24,4432
6.37546,43.37374,"Scilla hyacinthoides",2016-04-23,7881
5.64314,43.18184,"Scilla hyacinthoides",2016-04-30,5000
6.37546,43.37374,"Scilla hyacinthoides",2016-04-23,7881
35.052779,31.721493,"Scilla hyacinthoides",2016-04-03,NA
35.063157,31.710485,"Scilla hyacinthoides",2016-04-20,NA
35.331471,32.886493,"Scilla hyacinthoides",2016-04-13,NA
35.707717,33.13715,"Scilla hyacinthoides",2016-04-03,NA
1.22647,43.79603,"Scilla hyacinthoides",2016-05-04,4278
6.323844,43.224789,"Scilla hyacinthoides",2016-05-05,61
2.74888,45.55403,"Scilla hyacinthoides",2016-06-30,1
35.716689,33.257164,"Scilla hyacinthoides",2016-06-16,NA
2.79949,45.48186,"Scilla hyacinthoides",2016-07-05,1
1.70537,42.74789,"Scilla hyacinthoides",2016-08-04,1
35.057601,31.700937,"Scilla hyacinthoides",2016-10-19,NA
5.64314,43.18184,"Scilla hyacinthoides",2016-11-20,5000
4.39978,43.87268,"Scilla hyacinthoides",2016-11-08,10
4.40013,43.87265,"Scilla hyacinthoides",2016-11-08,10
4.3996,43.87283,"Scilla hyacinthoides",2016-11-08,10
4.39905,43.87229,"Scilla hyacinthoides",2016-11-08,10
4.39994,43.87268,"Scilla hyacinthoides",2016-11-08,10
3.85864,43.71572,"Scilla hyacinthoides",2016-12-10,10
35.086838,31.71224,"Scilla hyacinthoides",2016-12-11,NA
35.025962,32.482554,"Scilla hyacinthoides",2015-02-05,NA
34.908058,32.292387,"Scilla hyacinthoides",2015-02-08,NA
5.64314,43.18184,"Scilla hyacinthoides",2015-03-01,5000
6.01631,43.26206,"Scilla hyacinthoides",2015-03-09,5000
34.930494,32.326344,"Scilla hyacinthoides",2015-03-24,NA
34.999827,31.997604,"Scilla hyacinthoides",2015-03-21,NA
34.998931,32.086268,"Scilla hyacinthoides",2015-03-31,NA
35.241449,33.046409,"Scilla hyacinthoides",2015-03-28,NA
34.930218,32.326587,"Scilla hyacinthoides",2015-03-24,NA
35.223175,32.75086,"Scilla hyacinthoides",2015-03-21,NA
-0.57291,42.91291,"Scilla hyacinthoides",2015-04-18,100
35.077726,31.737126,"Scilla hyacinthoides",2015-04-06,1702
35.077726,31.737126,"Scilla hyacinthoides",2015-04-06,1702
2.02151,42.87504,"Scilla hyacinthoides",2015-04-08,1
1.97334,42.76711,"Scilla hyacinthoides",2015-04-21,1
1.82675,42.80243,"Scilla hyacinthoides",2015-04-22,1
-0.57291,42.91291,"Scilla hyacinthoides",2015-04-18,100
3.65661,43.45293,"Scilla hyacinthoides",2015-04-28,10
35.072946,32.735473,"Scilla hyacinthoides",2015-04-02,NA
35.336278,32.776481,"Scilla hyacinthoides",2015-04-19,NA
5.64314,43.18184,"Scilla hyacinthoides",2015-05-08,5000
6.84748,43.45763,"Scilla hyacinthoides",2015-05-01,6749
1.45949,42.88986,"Scilla hyacinthoides",2015-08-26,1
4.39997,43.87258,"Scilla hyacinthoides",2015-10-14,10
4.3995,43.87269,"Scilla hyacinthoides",2015-10-14,10
4.39906,43.87236,"Scilla hyacinthoides",2015-10-14,10
4.39925,43.87236,"Scilla hyacinthoides",2015-10-14,10
35.029803,32.756763,"Scilla hyacinthoides",2015-11-19,NA
35.308629,32.946376,"Scilla hyacinthoides",2015-12-06,NA
5.64314,43.18184,"Scilla hyacinthoides",2014-01-06,5000
5.64314,43.18184,"Scilla hyacinthoides",2014-01-15,5000
35.090411,32.726932,"Scilla hyacinthoides",2014-01-15,NA
35.510566,33.099218,"Scilla hyacinthoides",2014-02-14,NA
35.556974,33.18559,"Scilla hyacinthoides",2014-02-28,NA
34.873422,32.366849,"Scilla hyacinthoides",2014-02-19,NA
1.88675,42.92845,"Scilla hyacinthoides",2014-03-13,1
35.449914,32.972291,"Scilla hyacinthoides",2014-03-30,NA
35.291338,32.760975,"Scilla hyacinthoides",2014-03-31,NA
35.001273,32.74085,"Scilla hyacinthoides",2014-03-26,NA
34.879478,32.283588,"Scilla hyacinthoides",2014-03-18,NA
34.862255,32.250953,"Scilla hyacinthoides",2014-03-11,NA
34.931331,32.227837,"Scilla hyacinthoides",2014-03-22,NA
34.858802,32.221221,"Scilla hyacinthoides",2014-03-16,NA
34.859186,32.229139,"Scilla hyacinthoides",2014-03-16,NA
34.862605,32.251008,"Scilla hyacinthoides",2014-03-16,NA
2.20503,42.73172,"Scilla hyacinthoides",2014-04-11,1
35.441926,32.977193,"Scilla hyacinthoides",2014-04-08,NA
34.844163,32.118846,"Scilla hyacinthoides",2014-04-07,NA
35.448796,32.974285,"Scilla hyacinthoides",2014-04-08,NA
35.313723,32.905977,"Scilla hyacinthoides",2014-04-10,NA
34.857507,32.221407,"Scilla hyacinthoides",2014-04-22,NA
35.244378,31.789405,"Scilla hyacinthoides",2014-04-16,42
35.245693,31.78911,"Scilla hyacinthoides",2014-04-16,25
5.90235,43.44523,"Scilla hyacinthoides",2014-05-04,5000
5.15839,43.37261,"Scilla hyacinthoides",2014-05-16,5000
7.03114,43.67936,"Scilla hyacinthoides",2014-05-01,5000
2.59379,45.24862,"Scilla hyacinthoides",2014-05-06,1
3.839552,43.627752,"Scilla hyacinthoides",2014-05-03,2
34.942359,32.707252,"Scilla hyacinthoides",2014-06-14,NA
35.07284,32.735382,"Scilla hyacinthoides",2014-09-13,NA
6.01162,43.17218,"Scilla hyacinthoides",2014-11-05,5000
35.358078,33.020685,"Scilla hyacinthoides",2014-12-22,NA
35.051044,31.750053,"Scilla hyacinthoides",2014-12-18,NA
35.052067,31.724802,"Scilla hyacinthoides",2014-12-19,NA
35.007372,32.007572,"Scilla hyacinthoides",2013-01-25,NA
35.236781,33.047059,"Scilla hyacinthoides",2013-03-25,NA
35.358206,33.020604,"Scilla hyacinthoides",2013-03-07,NA
35.040133,31.808406,"Scilla hyacinthoides",2013-03-26,NA
35.236427,33.046518,"Scilla hyacinthoides",2013-03-25,NA
-0.49772,43.29696,"Scilla hyacinthoides",2013-04-06,NA
35.578102,33.268623,"Scilla hyacinthoides",2013-04-03,34
6.9485,43.63266,"Scilla hyacinthoides",2013-04-17,1
-0.49,38.73,"Scilla hyacinthoides",2013-04-15,707
15.685,44.19611,"Scilla hyacinthoides",2013-04-28,NA
34.879754,32.283607,"Scilla hyacinthoides",2013-04-07,NA
5.993523,43.244664,"Scilla hyacinthoides",2013-04-27,31
4.00292,43.77122,"Scilla hyacinthoides",2013-05-26,NA
5.8326,43.21472,"Scilla hyacinthoides",2013-05-13,50
5.83252,43.21485,"Scilla hyacinthoides",2013-05-31,50
6.19684,43.29445,"Scilla hyacinthoides",2013-05-14,4102
5.88881,43.17554,"Scilla hyacinthoides",2013-05-28,5000
5.88881,43.17554,"Scilla hyacinthoides",2013-05-28,5000
6.01162,43.17218,"Scilla hyacinthoides",2013-05-23,5000
26.363735,39.085512,"Scilla hyacinthoides",2013-05-14,10
2.37557,42.71384,"Scilla hyacinthoides",2013-05-02,1
1.98564,42.74918,"Scilla hyacinthoides",2013-05-23,1
2.32684,42.78569,"Scilla hyacinthoides",2013-05-28,1
5.64314,43.18184,"Scilla hyacinthoides",2013-06-13,5000
2.81413,45.55884,"Scilla hyacinthoides",2013-07-21,NA
35.141516,32.473169,"Scilla hyacinthoides",2013-10-22,NA
7.42332,43.93449,"Scilla hyacinthoides",2013-12-04,5000
6.25214,43.07517,"Scilla hyacinthoides",2013-01-01,5000
5.94456,43.1467,"Scilla hyacinthoides",NA,5000
5.57297,43.19309,"Scilla hyacinthoides",NA,5000
5.76598,43.17876,"Scilla hyacinthoides",2012-01-03,5000
4.30543,43.8362,"Scilla hyacinthoides",2012-01-12,5000
4.30543,43.8362,"Scilla hyacinthoides",2012-01-12,5000
34.893292,32.416108,"Scilla hyacinthoides",2012-03-23,NA
34.986591,32.095148,"Scilla hyacinthoides",2012-03-24,NA
5.88881,43.17554,"Scilla hyacinthoides",2012-04-02,5000
7.42332,43.93449,"Scilla hyacinthoides",2012-04-24,5000
35.651288,33.248778,"Scilla hyacinthoides",2012-04-04,NA
35.034292,31.780478,"Scilla hyacinthoides",2012-04-05,NA
34.981714,32.079114,"Scilla hyacinthoides",2012-04-29,NA
34.977139,32.07907,"Scilla hyacinthoides",2012-04-29,NA
34.978994,32.078532,"Scilla hyacinthoides",2012-04-29,NA
34.981788,32.079132,"Scilla hyacinthoides",2012-04-29,NA
34.980772,32.078941,"Scilla hyacinthoides",2012-04-29,NA
34.975961,32.079898,"Scilla hyacinthoides",2012-04-29,NA
34.859579,32.228942,"Scilla hyacinthoides",2012-04-24,NA
35.025523,31.755881,"Scilla hyacinthoides",2012-04-04,NA
34.946494,31.750542,"Scilla hyacinthoides",2012-04-01,NA
34.982094,32.079638,"Scilla hyacinthoides",2012-04-29,NA
34.976438,32.0797,"Scilla hyacinthoides",2012-04-29,NA
34.978177,32.078973,"Scilla hyacinthoides",2012-04-29,NA
34.981386,32.079078,"Scilla hyacinthoides",2012-04-29,NA
34.97931,32.078939,"Scilla hyacinthoides",2012-04-29,NA
34.946769,31.750336,"Scilla hyacinthoides",2012-04-01,NA
34.982793,32.079693,"Scilla hyacinthoides",2012-04-29,NA
34.982761,32.079955,"Scilla hyacinthoides",2012-04-29,NA
34.978136,32.078513,"Scilla hyacinthoides",2012-04-29,NA
34.977202,32.079133,"Scilla hyacinthoides",2012-04-29,NA
34.978453,32.078631,"Scilla hyacinthoides",2012-04-29,NA
3.80563,43.66106,"Scilla hyacinthoides",2012-05-05,5000
1.93664,42.78494,"Scilla hyacinthoides",2012-05-15,1
2.00991,42.76722,"Scilla hyacinthoides",2012-05-09,1
3.82332,43.64717,"Scilla hyacinthoides",2012-05-05,10
34.985152,32.085451,"Scilla hyacinthoides",2012-05-06,NA
34.984744,32.087687,"Scilla hyacinthoides",2012-05-06,NA
34.983535,32.088325,"Scilla hyacinthoides",2012-05-06,NA
34.982486,32.079882,"Scilla hyacinthoides",2012-05-06,NA
34.951923,32.266241,"Scilla hyacinthoides",2012-05-20,NA
34.985812,32.084217,"Scilla hyacinthoides",2012-05-06,NA
34.985434,32.0873,"Scilla hyacinthoides",2012-05-06,NA
34.9846,32.086009,"Scilla hyacinthoides",2012-05-06,NA
34.984002,32.088082,"Scilla hyacinthoides",2012-05-06,NA
34.984175,32.082203,"Scilla hyacinthoides",2012-05-06,NA
35.442843,32.438738,"Scilla hyacinthoides",2012-05-07,NA
34.985906,32.084785,"Scilla hyacinthoides",2012-05-06,NA
34.984406,32.082916,"Scilla hyacinthoides",2012-05-06,NA
34.984121,32.086775,"Scilla hyacinthoides",2012-05-06,NA
1.8139,42.87422,"Scilla hyacinthoides",2012-07-25,1
5.15839,43.37261,"Scilla hyacinthoides",2012-01-01,5000
5.76598,43.17876,"Scilla hyacinthoides",2011-02-03,5000
6.25214,43.07517,"Scilla hyacinthoides",2011-02-05,5000
5.64314,43.18184,"Scilla hyacinthoides",2011-02-11,5000
5.88881,43.17554,"Scilla hyacinthoides",2011-02-16,5000
3.80563,43.66106,"Scilla hyacinthoides",2011-03-04,5000
35.671934,33.235531,"Scilla hyacinthoides",2011-03-15,234
35.534362,32.950808,"Scilla hyacinthoides",2011-03-31,NA
34.987005,32.081125,"Scilla hyacinthoides",2011-03-31,NA
34.983745,32.080489,"Scilla hyacinthoides",2011-03-31,NA
35.534742,32.949409,"Scilla hyacinthoides",2011-03-16,NA
34.985207,32.080329,"Scilla hyacinthoides",2011-03-31,NA
35.333769,32.952736,"Scilla hyacinthoides",2011-03-01,NA
34.984154,32.081878,"Scilla hyacinthoides",2011-03-31,NA
34.983678,32.081607,"Scilla hyacinthoides",2011-03-31,NA
35.33193,32.952973,"Scilla hyacinthoides",2011-03-01,NA
34.986964,32.080891,"Scilla hyacinthoides",2011-03-31,NA
